Date,Description,Amount,Transaction_Type,Category,Account_Name
2024-05-16,Game Online,49902.0,EXPENSE,Hiburan,OVO
2024-05-17,Game Online,64045.0,EXPENSE,Hiburan,OVO
2024-05-17,Sushi,66570.0,EXPENSE,Makan & Minum,Gopay
2024-05-17,Pizza,31432.0,EXPENSE,Makan & Minum,BCA
2024-05-17,Warung Makan,30148.0,EXPENSE,Makan & Minum,Gopay
2024-05-17,Nasi Padang,66799.0,EXPENSE,Makan & Minum,Gopay
2024-05-18,Warung Nasi,5607.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-18,Kopi Kenangan,47601.0,EXPENSE,Makan & Minum,OVO
2024-05-18,GoFood,21217.0,EXPENSE,Makan & Minum,OVO
2024-05-18,Warung Makan,20805.0,EXPENSE,Makan & Minum,BCA
2024-05-18,Es Teh,11787.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-18,GrabFood,68868.0,EXPENSE,Makan & Minum,Gopay
2024-05-19,GoFood,32678.0,EXPENSE,Makan & Minum,Dana
2024-05-19,GoFood,43335.0,EXPENSE,Makan & Minum,Gopay
2024-05-19,Bakmi,24300.0,EXPENSE,Makan & Minum,BCA
2024-05-19,Pizza,22464.0,EXPENSE,Makan & Minum,OVO
2024-05-19,Baju,49964.0,EXPENSE,Belanja,Gopay
2024-05-20,Netflix,79670.0,EXPENSE,Hiburan,Gopay
2024-05-20,Bubble Tea,56058.0,EXPENSE,Makan & Minum,BCA
2024-05-20,Nasi Padang,38853.0,EXPENSE,Makan & Minum,Gopay
2024-05-20,Kopi Kekinian,67526.0,EXPENSE,Makan & Minum,Gopay
2024-05-20,Bakmi,23896.0,EXPENSE,Makan & Minum,Gopay
2024-05-20,Warung Makan,56287.0,EXPENSE,Makan & Minum,Dana
2024-05-20,Bakmi,26573.0,EXPENSE,Makan & Minum,BCA
2024-05-20,Game Online,81406.0,EXPENSE,Hiburan,BCA
2024-05-20,Print Tugas,8339.0,EXPENSE,Lain-lain,Dompet Tunai
2024-05-21,Sushi,23576.0,EXPENSE,Makan & Minum,BCA
2024-05-21,Nasi Padang,74481.0,EXPENSE,Makan & Minum,OVO
2024-05-21,GoFood,44348.0,EXPENSE,Makan & Minum,OVO
2024-05-21,Isi BBM,28000.0,EXPENSE,Tagihan,Dompet Tunai
2024-05-21,Gorengan,10877.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-21,Print Tugas,4495.0,EXPENSE,Lain-lain,Dompet Tunai
2024-05-21,Top Up ML,186959.0,EXPENSE,Hiburan,OVO
2024-05-21,GoFood,29057.0,EXPENSE,Makan & Minum,BCA
2024-05-21,GrabFood,32164.0,EXPENSE,Makan & Minum,Gopay
2024-05-21,Pizza,22543.0,EXPENSE,Makan & Minum,Gopay
2024-05-22,Nasi Bungkus,8904.0,EXPENSE,Makan & Minum,Gopay
2024-05-22,Nasi Bungkus,8603.0,EXPENSE,Makan & Minum,BCA
2024-05-22,Bakmi,23143.0,EXPENSE,Makan & Minum,Dana
2024-05-22,Warung Makan,25388.0,EXPENSE,Makan & Minum,Dana
2024-05-22,Nasi Padang,36689.0,EXPENSE,Makan & Minum,OVO
2024-05-22,Pertamax,28848.0,EXPENSE,Tagihan,Dompet Tunai
2024-05-23,Isi BBM,39773.0,EXPENSE,Tagihan,Dompet Tunai
2024-05-23,Warung Makan,68667.0,EXPENSE,Makan & Minum,BCA
2024-05-23,Bensin,17345.0,EXPENSE,Tagihan,Dompet Tunai
2024-05-23,Nasi Padang,39374.0,EXPENSE,Makan & Minum,OVO
2024-05-23,Cafe,35341.0,EXPENSE,Makan & Minum,OVO
2024-05-24,Bakmi,38830.0,EXPENSE,Makan & Minum,Gopay
2024-05-24,Starbucks,42977.0,EXPENSE,Makan & Minum,BCA
2024-05-24,Mie Instan,15272.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-25,Nasi Padang,43286.0,EXPENSE,Makan & Minum,OVO
2024-05-25,Cafe,21186.0,EXPENSE,Makan & Minum,BCA
2024-05-25,Warung Makan,54778.0,EXPENSE,Makan & Minum,Gopay
2024-05-25,Kopi Kenangan,37617.0,EXPENSE,Makan & Minum,BCA
2024-05-25,McDonalds,33577.0,EXPENSE,Makan & Minum,Gopay
2024-05-25,Kopi Kekinian,26334.0,EXPENSE,Makan & Minum,OVO
2024-05-25,Kantin,6140.0,EXPENSE,Makan & Minum,BCA
2024-05-25,Mie Instan,9864.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-26,Game Online,121861.0,EXPENSE,Hiburan,BCA
2024-05-26,Kopi Kekinian,27277.0,EXPENSE,Makan & Minum,BCA
2024-05-26,GoFood,44286.0,EXPENSE,Makan & Minum,BCA
2024-05-26,Bubble Tea,25016.0,EXPENSE,Makan & Minum,Gopay
2024-05-26,Warung Makan,30932.0,EXPENSE,Makan & Minum,BCA
2024-05-26,Kopi Kenangan,22809.0,EXPENSE,Makan & Minum,BCA
2024-05-26,Bakmi,31237.0,EXPENSE,Makan & Minum,OVO
2024-05-27,Tokopedia,73401.0,EXPENSE,Belanja,Dana
2024-05-27,Warung Makan,78858.0,EXPENSE,Makan & Minum,BCA
2024-05-27,Nasi Padang,24554.0,EXPENSE,Makan & Minum,BCA
2024-05-27,Pertamax,41718.0,EXPENSE,Tagihan,Dompet Tunai
2024-05-27,Spotify,58399.0,EXPENSE,Hiburan,Gopay
2024-05-27,Print Tugas,6940.0,EXPENSE,Lain-lain,Gopay
2024-05-27,Es Teh,12990.0,EXPENSE,Makan & Minum,BCA
2024-05-28,Fotokopi,9205.0,EXPENSE,Lain-lain,Dompet Tunai
2024-05-28,Warung Nasi,6670.0,EXPENSE,Makan & Minum,BCA
2024-05-28,Sushi,27469.0,EXPENSE,Makan & Minum,Gopay
2024-05-28,McDonalds,35208.0,EXPENSE,Makan & Minum,BCA
2024-05-28,Nasi Padang,20395.0,EXPENSE,Makan & Minum,Gopay
2024-05-28,Mie Instan,6570.0,EXPENSE,Makan & Minum,Gopay
2024-05-28,Netflix,92408.0,EXPENSE,Hiburan,OVO
2024-05-28,Dana Darurat,55462.0,INCOME,Goals,BCA
2024-05-29,Isi BBM,35368.0,EXPENSE,Tagihan,Gopay
2024-05-29,Netflix,55875.0,EXPENSE,Hiburan,BCA
2024-05-29,Kopi Kekinian,18392.0,EXPENSE,Makan & Minum,Gopay
2024-05-29,Aksesoris,99304.0,EXPENSE,Belanja,OVO
2024-05-29,Kopi Kenangan,43686.0,EXPENSE,Makan & Minum,OVO
2024-05-29,Fotokopi,14275.0,EXPENSE,Lain-lain,Dompet Tunai
2024-05-29,Warung Makan,29497.0,EXPENSE,Makan & Minum,Gopay
2024-05-30,Starbucks,58052.0,EXPENSE,Makan & Minum,BCA
2024-05-30,Kopi Kekinian,47186.0,EXPENSE,Makan & Minum,BCA
2024-05-30,Nasi Padang,65914.0,EXPENSE,Makan & Minum,Dana
2024-05-30,Isi BBM,20120.0,EXPENSE,Tagihan,Gopay
2024-05-31,KFC,33946.0,EXPENSE,Makan & Minum,BCA
2024-05-31,Warung Makan,57086.0,EXPENSE,Makan & Minum,OVO
2024-05-31,Nasi Bungkus,9288.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-31,Bakmi,35356.0,EXPENSE,Makan & Minum,OVO
2024-05-31,Nasi Padang,28021.0,EXPENSE,Makan & Minum,BCA
2024-05-31,Isi BBM,49375.0,EXPENSE,Tagihan,Dompet Tunai
2024-05-31,Nasi Bungkus,12535.0,EXPENSE,Makan & Minum,BCA
2024-05-31,Cafe,73129.0,EXPENSE,Makan & Minum,Gopay
2024-06-01,Kopi Kenangan,30802.0,EXPENSE,Makan & Minum,BCA
2024-06-01,Cafe,47263.0,EXPENSE,Makan & Minum,Gopay
2024-06-01,Warung Makan,18599.0,EXPENSE,Makan & Minum,Gopay
2024-06-01,KFC,22300.0,EXPENSE,Makan & Minum,OVO
2024-06-01,Warung Nasi,10173.0,EXPENSE,Makan & Minum,BCA
2024-06-01,Es Teh,9017.0,EXPENSE,Makan & Minum,BCA
2024-06-01,Alfamart,27563.0,EXPENSE,Belanja,BCA
2024-06-01,GoFood,38569.0,EXPENSE,Makan & Minum,OVO
2024-06-02,Bakmi,27502.0,EXPENSE,Makan & Minum,OVO
2024-06-02,Bakmi,75955.0,EXPENSE,Makan & Minum,Gopay
2024-06-02,Grab Motor,9673.0,EXPENSE,Lain-lain,Gopay
2024-06-02,Nasi Padang,20054.0,EXPENSE,Makan & Minum,OVO
2024-06-02,Transfer Ortu,2728448.0,INCOME,Gaji,Gopay
2024-06-03,Kopi Kekinian,28549.0,EXPENSE,Makan & Minum,BCA
2024-06-03,Bensin,25258.0,EXPENSE,Tagihan,Gopay
2024-06-03,Bakmi,22407.0,EXPENSE,Makan & Minum,BCA
2024-06-03,Kopi Kenangan,34490.0,EXPENSE,Makan & Minum,OVO
2024-06-03,Kiriman Mama,2315468.0,INCOME,Gaji,Gopay
2024-06-03,GoFood,33288.0,EXPENSE,Makan & Minum,Gopay
2024-06-03,GrabFood,22100.0,EXPENSE,Makan & Minum,OVO
2024-06-03,Bensin,31972.0,EXPENSE,Tagihan,Gopay
2024-06-04,Aksesoris,27042.0,EXPENSE,Belanja,BCA
2024-06-04,GoFood,15491.0,EXPENSE,Makan & Minum,BCA
2024-06-04,Warung Makan,30447.0,EXPENSE,Makan & Minum,Gopay
2024-06-04,Sushi,72136.0,EXPENSE,Makan & Minum,Gopay
2024-06-04,Kopi Kenangan,38915.0,EXPENSE,Makan & Minum,Dana
2024-06-04,Bowling,137078.0,EXPENSE,Hiburan,Dana
2024-06-04,Fotokopi,11485.0,EXPENSE,Lain-lain,Dompet Tunai
2024-06-05,GoFood,36787.0,EXPENSE,Makan & Minum,Gopay
2024-06-05,Parkir,12225.0,EXPENSE,Lain-lain,Gopay
2024-06-05,Aksesoris,35733.0,EXPENSE,Belanja,Gopay
2024-06-05,Bensin,43407.0,EXPENSE,Tagihan,Gopay
2024-06-05,Pizza,16952.0,EXPENSE,Makan & Minum,BCA
2024-06-05,Cafe,35246.0,EXPENSE,Makan & Minum,OVO
2024-06-05,Nasi Padang,33219.0,EXPENSE,Makan & Minum,Dana
2024-06-05,Starbucks,40371.0,EXPENSE,Makan & Minum,OVO
2024-06-06,Warung Makan,38180.0,EXPENSE,Makan & Minum,BCA
2024-06-06,Cafe,41033.0,EXPENSE,Makan & Minum,Dana
2024-06-06,Bensin,42839.0,EXPENSE,Tagihan,Gopay
2024-06-06,Ongkos,6348.0,EXPENSE,Lain-lain,Gopay
2024-06-06,Nasi Padang,30955.0,EXPENSE,Makan & Minum,Gopay
2024-06-06,GrabFood,23643.0,EXPENSE,Makan & Minum,OVO
2024-06-06,Baju,51512.0,EXPENSE,Belanja,Gopay
2024-06-07,Warung Makan,32253.0,EXPENSE,Makan & Minum,OVO
2024-06-07,Pizza,48039.0,EXPENSE,Makan & Minum,Gopay
2024-06-07,GoFood,16251.0,EXPENSE,Makan & Minum,OVO
2024-06-07,Mie Instan,10117.0,EXPENSE,Makan & Minum,Gopay
2024-06-07,Warung Nasi,11357.0,EXPENSE,Makan & Minum,BCA
2024-06-07,Pertamax,40236.0,EXPENSE,Tagihan,Gopay
2024-06-07,Sushi,59028.0,EXPENSE,Makan & Minum,Dana
2024-06-07,Sushi,24454.0,EXPENSE,Makan & Minum,Gopay
2024-06-07,Isi BBM,42226.0,EXPENSE,Tagihan,Gopay
2024-06-08,GoFood,27290.0,EXPENSE,Makan & Minum,OVO
2024-06-08,Skincare,50958.0,EXPENSE,Belanja,BCA
2024-06-08,Warung Makan,62737.0,EXPENSE,Makan & Minum,BCA
2024-06-08,Starbucks,45192.0,EXPENSE,Makan & Minum,OVO
2024-06-08,GoFood,36622.0,EXPENSE,Makan & Minum,OVO
2024-06-08,McDonalds,39714.0,EXPENSE,Makan & Minum,Gopay
2024-06-08,Kopi Kenangan,32272.0,EXPENSE,Makan & Minum,Dana
2024-06-09,Game Online,143739.0,EXPENSE,Hiburan,BCA
2024-06-09,Pizza,47583.0,EXPENSE,Makan & Minum,OVO
2024-06-09,Pizza,26098.0,EXPENSE,Makan & Minum,BCA
2024-06-09,Starbucks,27495.0,EXPENSE,Makan & Minum,Gopay
2024-06-09,Warung Makan,29243.0,EXPENSE,Makan & Minum,OVO
2024-06-09,Warung Makan,50027.0,EXPENSE,Makan & Minum,BCA
2024-06-09,Alfamart,47635.0,EXPENSE,Belanja,OVO
2024-06-10,Warteg,9487.0,EXPENSE,Makan & Minum,Gopay
2024-06-10,Kantin,20085.0,EXPENSE,Makan & Minum,Gopay
2024-06-10,Pulsa,22007.0,EXPENSE,Tagihan,BCA
2024-06-10,Bakmi,20234.0,EXPENSE,Makan & Minum,Dana
2024-06-10,Sushi,23755.0,EXPENSE,Makan & Minum,Dana
2024-06-10,GoFood,65385.0,EXPENSE,Makan & Minum,OVO
2024-06-10,Pizza,31798.0,EXPENSE,Makan & Minum,Gopay
2024-06-10,KFC,36234.0,EXPENSE,Makan & Minum,BCA
2024-06-10,Bensin,40752.0,EXPENSE,Tagihan,Gopay
2024-06-10,Pulsa,55235.0,EXPENSE,Tagihan,Gopay
2024-06-10,Paket Data,70714.0,EXPENSE,Tagihan,BCA
2024-06-11,GrabFood,25841.0,EXPENSE,Makan & Minum,OVO
2024-06-11,Bakmi,29747.0,EXPENSE,Makan & Minum,Gopay
2024-06-11,Warung Makan,26848.0,EXPENSE,Makan & Minum,Gopay
2024-06-11,Skincare,36410.0,EXPENSE,Belanja,OVO
2024-06-11,Kopi Kekinian,19371.0,EXPENSE,Makan & Minum,Gopay
2024-06-12,Tokopedia,66012.0,EXPENSE,Belanja,OVO
2024-06-12,Pertamax,24872.0,EXPENSE,Tagihan,Gopay
2024-06-12,Nasi Padang,22526.0,EXPENSE,Makan & Minum,BCA
2024-06-12,Kopi Kenangan,31066.0,EXPENSE,Makan & Minum,OVO
2024-06-12,Isi BBM,36972.0,EXPENSE,Tagihan,Gopay
2024-06-13,Warung Makan,25646.0,EXPENSE,Makan & Minum,Gopay
2024-06-13,Kopi Kekinian,22013.0,EXPENSE,Makan & Minum,Gopay
2024-06-13,KFC,30697.0,EXPENSE,Makan & Minum,Gopay
2024-06-13,Ongkos,7512.0,EXPENSE,Lain-lain,Gopay
2024-06-13,Pertamax,24141.0,EXPENSE,Tagihan,Gopay
2024-06-13,Starbucks,30789.0,EXPENSE,Makan & Minum,BCA
2024-06-14,Warung Makan,22722.0,EXPENSE,Makan & Minum,Gopay
2024-06-14,Isi BBM,46570.0,EXPENSE,Tagihan,Dompet Tunai
2024-06-14,Nasi Padang,17538.0,EXPENSE,Makan & Minum,Gopay
2024-06-14,GrabFood,30714.0,EXPENSE,Makan & Minum,BCA
2024-06-14,Sushi,25930.0,EXPENSE,Makan & Minum,Dana
2024-06-14,Warung Nasi,7148.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-14,Grab Motor,3824.0,EXPENSE,Lain-lain,Dompet Tunai
2024-06-14,Warung Makan,68334.0,EXPENSE,Makan & Minum,OVO
2024-06-14,GoFood,28586.0,EXPENSE,Makan & Minum,Gopay
2024-06-15,Nasi Padang,23867.0,EXPENSE,Makan & Minum,Gopay
2024-06-15,Starbucks,24849.0,EXPENSE,Makan & Minum,Dana
2024-06-15,GoFood,32603.0,EXPENSE,Makan & Minum,BCA
2024-06-15,ATM,3211.0,EXPENSE,Lain-lain,Dompet Tunai
2024-06-15,Karaoke,57050.0,EXPENSE,Hiburan,OVO
2024-06-15,Nabung,51237.0,INCOME,Goals,BCA
2024-06-15,Bubble Tea,20565.0,EXPENSE,Makan & Minum,BCA
2024-06-15,Starbucks,77962.0,EXPENSE,Makan & Minum,Dana
2024-06-16,Bakmi,30825.0,EXPENSE,Makan & Minum,OVO
2024-06-16,ATM,12191.0,EXPENSE,Lain-lain,Dompet Tunai
2024-06-16,Pizza,17612.0,EXPENSE,Makan & Minum,BCA
2024-06-16,McDonalds,21457.0,EXPENSE,Makan & Minum,BCA
2024-06-16,Kopi Kekinian,22954.0,EXPENSE,Makan & Minum,Gopay
2024-06-16,Bakmi,24644.0,EXPENSE,Makan & Minum,BCA
2024-06-16,Lazada,135845.0,EXPENSE,Belanja,Gopay
2024-06-16,Nasi Padang,79160.0,EXPENSE,Makan & Minum,BCA
2024-06-17,Nasi Padang,44122.0,EXPENSE,Makan & Minum,OVO
2024-06-17,Bakmi,37310.0,EXPENSE,Makan & Minum,BCA
2024-06-17,Top Up ML,59716.0,EXPENSE,Hiburan,OVO
2024-06-17,Bensin,37437.0,EXPENSE,Tagihan,Gopay
2024-06-17,Gorengan,9577.0,EXPENSE,Makan & Minum,Gopay
2024-06-17,GoFood,32532.0,EXPENSE,Makan & Minum,OVO
2024-06-17,McDonalds,33188.0,EXPENSE,Makan & Minum,Gopay
2024-06-17,Kantin,6181.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-17,Kopi Kekinian,53261.0,EXPENSE,Makan & Minum,Gopay
2024-06-18,Warung Makan,25604.0,EXPENSE,Makan & Minum,BCA
2024-06-18,Ongkos,5765.0,EXPENSE,Lain-lain,Gopay
2024-06-18,Clubbing,139813.0,EXPENSE,Hiburan,Gopay
2024-06-18,Bakmi,44045.0,EXPENSE,Makan & Minum,OVO
2024-06-18,KFC,38118.0,EXPENSE,Makan & Minum,OVO
2024-06-18,Warung Makan,26577.0,EXPENSE,Makan & Minum,BCA
2024-06-18,Aksesoris,44204.0,EXPENSE,Belanja,Gopay
2024-06-19,Warung Nasi,7940.0,EXPENSE,Makan & Minum,BCA
2024-06-19,Fotokopi,13558.0,EXPENSE,Lain-lain,Gopay
2024-06-19,Tokopedia,122458.0,EXPENSE,Belanja,Dana
2024-06-19,Isi BBM,32743.0,EXPENSE,Tagihan,Gopay
2024-06-19,Ongkos,2110.0,EXPENSE,Lain-lain,Gopay
2024-06-19,Nasi Padang,70561.0,EXPENSE,Makan & Minum,Dana
2024-06-19,Kopi Kenangan,31807.0,EXPENSE,Makan & Minum,Gopay
2024-06-19,Sushi,32133.0,EXPENSE,Makan & Minum,Gopay
2024-06-19,GoFood,50323.0,EXPENSE,Makan & Minum,Gopay
2024-06-20,Warung Nasi,23213.0,EXPENSE,Makan & Minum,BCA
2024-06-20,Nasi Padang,47230.0,EXPENSE,Makan & Minum,Gopay
2024-06-20,Cafe,56486.0,EXPENSE,Makan & Minum,Dana
2024-06-20,Konser,83428.0,EXPENSE,Hiburan,OVO
2024-06-20,Sushi,32562.0,EXPENSE,Makan & Minum,Gopay
2024-06-20,Fotokopi,10380.0,EXPENSE,Lain-lain,Gopay
2024-06-20,Kopi Kekinian,39926.0,EXPENSE,Makan & Minum,BCA
2024-06-20,GoFood,32199.0,EXPENSE,Makan & Minum,Gopay
2024-06-20,Kopi Kekinian,18027.0,EXPENSE,Makan & Minum,OVO
2024-06-20,Warteg,10731.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-21,Nasi Padang,37270.0,EXPENSE,Makan & Minum,Dana
2024-06-21,Alfamart,96147.0,EXPENSE,Belanja,BCA
2024-06-21,Starbucks,35619.0,EXPENSE,Makan & Minum,Dana
2024-06-21,Warung Makan,19109.0,EXPENSE,Makan & Minum,Gopay
2024-06-21,GrabFood,30579.0,EXPENSE,Makan & Minum,OVO
2024-06-21,Starbucks,35372.0,EXPENSE,Makan & Minum,OVO
2024-06-22,Kopi Kenangan,22026.0,EXPENSE,Makan & Minum,Dana
2024-06-22,Starbucks,29944.0,EXPENSE,Makan & Minum,Dana
2024-06-22,Nongkrong Cafe,83107.0,EXPENSE,Hiburan,Dana
2024-06-22,Es Teh,8252.0,EXPENSE,Makan & Minum,Gopay
2024-06-22,Kopi Kekinian,17640.0,EXPENSE,Makan & Minum,BCA
2024-06-22,Skincare,96129.0,EXPENSE,Belanja,Gopay
2024-06-22,Parkir,2179.0,EXPENSE,Lain-lain,Gopay
2024-06-22,GrabFood,70549.0,EXPENSE,Makan & Minum,BCA
2024-06-23,Gorengan,13900.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-23,Gorengan,13660.0,EXPENSE,Makan & Minum,BCA
2024-06-23,Skincare,60369.0,EXPENSE,Belanja,BCA
2024-06-23,Warung Makan,25132.0,EXPENSE,Makan & Minum,BCA
2024-06-24,KFC,38161.0,EXPENSE,Makan & Minum,Gopay
2024-06-24,Pertamax,16277.0,EXPENSE,Tagihan,Gopay
2024-06-24,Isi BBM,22591.0,EXPENSE,Tagihan,Dompet Tunai
2024-06-24,Nasi Padang,22915.0,EXPENSE,Makan & Minum,BCA
2024-06-24,Kopi Kenangan,23972.0,EXPENSE,Makan & Minum,Dana
2024-06-24,Isi BBM,41729.0,EXPENSE,Tagihan,Gopay
2024-06-25,Nasi Padang,28161.0,EXPENSE,Makan & Minum,Gopay
2024-06-25,Warung Nasi,10319.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-25,Bensin,44115.0,EXPENSE,Tagihan,Dompet Tunai
2024-06-25,GoFood,28807.0,EXPENSE,Makan & Minum,OVO
2024-06-25,GoFood,36665.0,EXPENSE,Makan & Minum,OVO
2024-06-25,GrabFood,17320.0,EXPENSE,Makan & Minum,BCA
2024-06-25,Warung Makan,46200.0,EXPENSE,Makan & Minum,Gopay
2024-06-25,Karaoke,111195.0,EXPENSE,Hiburan,Gopay
2024-06-26,McDonalds,22437.0,EXPENSE,Makan & Minum,OVO
2024-06-26,GrabFood,30429.0,EXPENSE,Makan & Minum,BCA
2024-06-26,GoFood,20440.0,EXPENSE,Makan & Minum,BCA
2024-06-26,Bensin,28004.0,EXPENSE,Tagihan,Dompet Tunai
2024-06-26,Warung Makan,39638.0,EXPENSE,Makan & Minum,Dana
2024-06-26,Sushi,31618.0,EXPENSE,Makan & Minum,BCA
2024-06-26,Skincare,58416.0,EXPENSE,Belanja,Gopay
2024-06-26,Karaoke,77899.0,EXPENSE,Hiburan,OVO
2024-06-27,GrabFood,15051.0,EXPENSE,Makan & Minum,Gopay
2024-06-27,GoFood,17058.0,EXPENSE,Makan & Minum,Gopay
2024-06-27,Alfamart,18006.0,EXPENSE,Belanja,OVO
2024-06-27,Nasi Bungkus,5233.0,EXPENSE,Makan & Minum,BCA
2024-06-27,Nasi Padang,34167.0,EXPENSE,Makan & Minum,Gopay
2024-06-27,Nasi Padang,32082.0,EXPENSE,Makan & Minum,OVO
2024-06-27,Cafe,31485.0,EXPENSE,Makan & Minum,Dana
2024-06-27,Game Online,69787.0,EXPENSE,Hiburan,Gopay
2024-06-28,Warung Makan,25522.0,EXPENSE,Makan & Minum,Gopay
2024-06-28,Nasi Padang,21276.0,EXPENSE,Makan & Minum,Gopay
2024-06-28,Mie Instan,6440.0,EXPENSE,Makan & Minum,BCA
2024-06-28,Transfer Ortu,1113928.0,INCOME,Gaji,BCA
2024-06-28,Netflix,132584.0,EXPENSE,Hiburan,BCA
2024-06-28,Pertamax,49628.0,EXPENSE,Tagihan,Dompet Tunai
2024-06-28,GrabFood,17388.0,EXPENSE,Makan & Minum,Gopay
2024-06-28,McDonalds,29406.0,EXPENSE,Makan & Minum,Gopay
2024-06-28,Simpanan,42702.0,INCOME,Goals,BCA
2024-06-28,Nabung,79160.0,INCOME,Goals,BCA
2024-06-29,KFC,51401.0,EXPENSE,Makan & Minum,OVO
2024-06-29,KFC,25931.0,EXPENSE,Makan & Minum,Gopay
2024-06-29,Sushi,37519.0,EXPENSE,Makan & Minum,OVO
2024-06-29,Pizza,49731.0,EXPENSE,Makan & Minum,Gopay
2024-06-29,Nasi Padang,33493.0,EXPENSE,Makan & Minum,OVO
2024-06-29,Alfamart,15321.0,EXPENSE,Belanja,Dompet Tunai
2024-06-30,Top Up ML,68916.0,EXPENSE,Hiburan,OVO
2024-06-30,Kopi Kenangan,70179.0,EXPENSE,Makan & Minum,Gopay
2024-06-30,Starbucks,30595.0,EXPENSE,Makan & Minum,OVO
2024-06-30,Starbucks,64061.0,EXPENSE,Makan & Minum,OVO
2024-06-30,Nongkrong Cafe,151160.0,EXPENSE,Hiburan,BCA
2024-06-30,Aksesoris,94620.0,EXPENSE,Belanja,Dana
2024-06-30,Alfamart,23803.0,EXPENSE,Belanja,Gopay
2024-06-30,Ongkos,14781.0,EXPENSE,Lain-lain,Dompet Tunai
2024-07-01,Transfer Ortu,2958839.0,INCOME,Gaji,BCA
2024-07-01,Warung Makan,32946.0,EXPENSE,Makan & Minum,BCA
2024-07-01,Pertamax,31698.0,EXPENSE,Tagihan,Gopay
2024-07-01,Beasiswa,1069534.0,INCOME,Gaji,BCA
2024-07-01,Warung Nasi,5655.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-01,Top Up,29087.0,EXPENSE,Hiburan,Gopay
2024-07-01,Freelance,896957.0,INCOME,Gaji,Gopay
2024-07-01,Warung Makan,57214.0,EXPENSE,Makan & Minum,Dana
2024-07-01,GoFood,50420.0,EXPENSE,Makan & Minum,OVO
2024-07-01,Nongkrong Cafe,155327.0,EXPENSE,Hiburan,BCA
2024-07-01,Skincare,27917.0,EXPENSE,Belanja,Gopay
2024-07-02,Print Tugas,4450.0,EXPENSE,Lain-lain,Dompet Tunai
2024-07-02,Warteg,6424.0,EXPENSE,Makan & Minum,BCA
2024-07-02,Nasi Padang,20252.0,EXPENSE,Makan & Minum,Dana
2024-07-02,Warteg,13463.0,EXPENSE,Makan & Minum,BCA
2024-07-02,KFC,19672.0,EXPENSE,Makan & Minum,Gopay
2024-07-02,Bubble Tea,31016.0,EXPENSE,Makan & Minum,BCA
2024-07-02,Transfer Ortu,2152474.0,INCOME,Gaji,BCA
2024-07-02,Tokopedia,53213.0,EXPENSE,Belanja,BCA
2024-07-03,Uang Bulanan,2177876.0,INCOME,Gaji,Gopay
2024-07-03,GrabFood,62442.0,EXPENSE,Makan & Minum,Gopay
2024-07-03,Bensin,44223.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-03,Starbucks,37829.0,EXPENSE,Makan & Minum,OVO
2024-07-03,Grab Motor,13110.0,EXPENSE,Lain-lain,Gopay
2024-07-03,Pertamax,20969.0,EXPENSE,Tagihan,Gopay
2024-07-03,Game,11833.0,EXPENSE,Hiburan,Dompet Tunai
2024-07-03,Mie Instan,13294.0,EXPENSE,Makan & Minum,Gopay
2024-07-03,Starbucks,37442.0,EXPENSE,Makan & Minum,BCA
2024-07-03,Indomaret,37114.0,EXPENSE,Belanja,Gopay
2024-07-04,Warung Nasi,10103.0,EXPENSE,Makan & Minum,BCA
2024-07-04,Sewa Bulanan,1174448.0,EXPENSE,Tagihan,BCA
2024-07-04,ATM,7765.0,EXPENSE,Lain-lain,Gopay
2024-07-04,Alfamart,21374.0,EXPENSE,Belanja,Gopay
2024-07-04,GrabFood,17429.0,EXPENSE,Makan & Minum,Gopay
2024-07-04,Bakmi,38005.0,EXPENSE,Makan & Minum,OVO
2024-07-04,Bensin,25876.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-04,Nasi Padang,39947.0,EXPENSE,Makan & Minum,Dana
2024-07-04,Mie Instan,10631.0,EXPENSE,Makan & Minum,BCA
2024-07-04,Ongkos,2851.0,EXPENSE,Lain-lain,Gopay
2024-07-05,Fotokopi,6979.0,EXPENSE,Lain-lain,Dompet Tunai
2024-07-05,Skincare,90036.0,EXPENSE,Belanja,BCA
2024-07-05,Spotify,100207.0,EXPENSE,Hiburan,OVO
2024-07-05,Bayar Kost,1154996.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-05,Nasi Padang,62329.0,EXPENSE,Makan & Minum,BCA
2024-07-05,Kopi Kekinian,57955.0,EXPENSE,Makan & Minum,BCA
2024-07-05,Pizza,17451.0,EXPENSE,Makan & Minum,Gopay
2024-07-05,Pertamax,28014.0,EXPENSE,Tagihan,Dompet Tunai
